# Command: bloaty -c suit.bloaty -d sections,suit,symbols -n 0 -s vm ../../2020-clemens-vera/Results/bin/mqttsn-wpan/suit_update.elf -- ../../2020-clemens-vera/Results/bin/coap-wpan/suit_update.elf

    FILE SIZE        VM SIZE    
 --------------  -------------- 
  [ = ]       0  +6.5% +1.21Ki    .bss
    [ = ]       0  [NEW] +1.22Ki    mqttsn
      [NEW]     +48  [ = ]       0    _thread_flags_wait_any
      [DEL]     -16  [ = ]       0    _trigger_handler
       +25%     +16  [ = ]       0    _version_handler
     -16.7%     -16  [ = ]       0    isr_stack
      +100%     +16  [ = ]       0    pm_off
      [DEL]     -16  [ = ]       0    puts
      [NEW]     +32  [ = ]       0    snprintf
      [DEL]     -16  [ = ]       0    sock_tl_str2ep
      [NEW]     +16  [ = ]       0    suit_mqtt_sn_run
      [NEW]     +48  [ = ]       0    thread_flags_clear
      [NEW]     +64  [ = ]       0    thread_flags_set
      [NEW]     +48  [ = ]       0    thread_flags_wait_any
      [NEW]     +48  [ = ]       0    thread_flags_wake
    +1.5%     +32  [ = ]       0    crypto
      [NEW]     +16  [ = ]       0    __lock___arc4random_mutex
      [NEW]     +48  [ = ]       0    m.5497
      [DEL]     -48  [ = ]       0    m.5501
       +33%     +16  [ = ]       0    sha1_update
    [NEW]   +1008  [ = ]       0    mqttsn
      [NEW]     +32  [ = ]       0    cli_id
      [NEW]     +16  [ = ]       0    cpu_init
      [NEW]     +48  [ = ]       0    emcute_con
      [NEW]     +48  [ = ]       0    emcute_pub
      [NEW]     +48  [ = ]       0    emcute_reg
      [NEW]     +96  [ = ]       0    emcute_run
      [NEW]     +48  [ = ]       0    emcute_sub
      [NEW]     +32  [ = ]       0    gateway
      [NEW]     +64  [ = ]       0    id_next
      [NEW]     +48  [ = ]       0    on_ack
      [NEW]     +48  [ = ]       0    on_ack.part.0
      [NEW]     +16  [ = ]       0    puts
      [NEW]     +32  [ = ]       0    rbuf
      [NEW]     +32  [ = ]       0    result
      [NEW]     +48  [ = ]       0    set_len.constprop.0
      [NEW]     +32  [ = ]       0    sock
      [NEW]     +48  [ = ]       0    sock_udp_send.constprop.0
      [NEW]     +32  [ = ]       0    subs
      [NEW]     +48  [ = ]       0    syncsend
      [NEW]     +32  [ = ]       0    tbuf
      [NEW]     +32  [ = ]       0    time_evt
      [NEW]     +32  [ = ]       0    timer
      [NEW]     +32  [ = ]       0    txlock
      [NEW]     +32  [ = ]       0    waiton
      [NEW]     +32  [ = ]       0    waitonid
    -2.6%    -320  [ = ]       0    network
     -23.1%     -48  [ = ]       0    [section .symtab]
      [DEL]     -16  [ = ]       0    __errno
      [DEL]     -16  [ = ]       0    __lock___arc4random_mutex
      [DEL]     -16  [ = ]       0    _getc_r
      [DEL]     -48  [ = ]       0    _parse_netif
      [DEL]     -32  [ = ]       0    _parse_port
      [NEW]     +16  [ = ]       0    _putc_r
      [DEL]     -16  [ = ]       0    _version_handler
      [DEL]     -16  [ = ]       0    atol
      [DEL]     -32  [ = ]       0    cpu_init
      [NEW]     +32  [ = ]       0    emcute_run
      [NEW]     +32  [ = ]       0    enable.11742
      [DEL]     -32  [ = ]       0    enable.11834
     -40.0%     -32  [ = ]       0    gnrc_pktbuf_static_buf
      [DEL]     -16  [ = ]       0    inet_pton
      [NEW]     +16  [ = ]       0    nanocbor_fmt_array
      [DEL]     -16  [ = ]       0    nanocoap_server
       +50%     +16  [ = ]       0    netdev_eth_get
      +100%     +16  [ = ]       0    netdev_eth_set
      [DEL]     -16  [ = ]       0    pm_off
      [DEL]     -16  [ = ]       0    sock_tl_str2ep
      [DEL]     -32  [ = ]       0    sock_udp_close
      [DEL]     -48  [ = ]       0    sock_urlsplit
    +8.1%    +160  [ = ]       0    ota
      [DEL]     -48  [ = ]       0    _2buf
      [NEW]     +32  [ = ]       0    _block_sub
      [NEW]     +32  [ = ]       0    _block_topic
      [NEW]     +48  [ = ]       0    _get_blockwise
       +25%     +16  [ = ]       0    _main_msg_queue
      [DEL]     -32  [ = ]       0    _nanocoap_server_msg_queue
      [DEL]     -32  [ = ]       0    _nanocoap_server_stack
      [DEL]     -48  [ = ]       0    _nanocoap_server_thread
      [NEW]     +48  [ = ]       0    _on_pub_firmware
      [NEW]     +48  [ = ]       0    _on_pub_manifest
      [NEW]     +48  [ = ]       0    _on_pub_size
      [NEW]     +32  [ = ]       0    _on_pub_trigger
      [NEW]     +48  [ = ]       0    _parse_block_topic
      [NEW]     +32  [ = ]       0    _prefix.9829
      [DEL]     -32  [ = ]       0    _prefix.9845
      [NEW]     +48  [ = ]       0    _pub_device_status
      [DEL]     -48  [ = ]       0    _riot_board_handler
      [DEL]     -32  [ = ]       0    _slot_handler
      [NEW]     +48  [ = ]       0    _sub
      [DEL]     -32  [ = ]       0    _subtree
      [DEL]     -32  [ = ]       0    _suit_coap_pid
      [DEL]     -48  [ = ]       0    _suit_coap_thread
      [NEW]     +32  [ = ]       0    _suit_mqtt_sn_pid
      [NEW]     +48  [ = ]       0    _suit_mqtt_sn_thread
      [NEW]     +32  [ = ]       0    _topic
      [DEL]     -32  [ = ]       0    _trigger_handler
      [NEW]     +32  [ = ]       0    _trigger_sub
      [NEW]     +32  [ = ]       0    _trigger_topic
      [DEL]     -32  [ = ]       0    _url
      [DEL]     -48  [ = ]       0    _version_handler
      [NEW]     +32  [ = ]       0    blockwise_transfer_state
      [NEW]     +48  [ = ]       0    cmd_con
      [NEW]     +48  [ = ]       0    cmd_sub
      [DEL]     -48  [ = ]       0    coap_resource_subtree_suit
      [DEL]     -32  [ = ]       0    coap_resources
      [DEL]     -48  [ = ]       0    coap_resources_numof
      [DEL]     -16  [ = ]       0    coap_subtree_handler
      [NEW]     +32  [ = ]       0    emcute_stack
      [NEW]     +48  [ = ]       0    emcute_thread
      [NEW]     +32  [ = ]       0    last_known_good_gw
      [DEL]     -48  [ = ]       0    suit_coap_get_blockwise
      [DEL]     -48  [ = ]       0    suit_coap_get_blockwise_url
      [DEL]     -48  [ = ]       0    suit_coap_get_blockwise_url_buf
      [DEL]     -48  [ = ]       0    suit_coap_run
      [DEL]     -48  [ = ]       0    suit_coap_trigger
      [NEW]     +48  [ = ]       0    suit_manifest
      [NEW]     +48  [ = ]       0    suit_mqtt_sn_fetch
      [NEW]     +32  [ = ]       0    suit_mqtt_sn_run
      [NEW]     +48  [ = ]       0    suit_mqtt_sn_trigger
      [DEL]     -48  [ = ]       0    suit_storage_helper
      [NEW]     +48  [ = ]       0    thread_get
      [DEL]     -32  [ = ]       0    xtimer_now_usec
    +0.9%     +16  [ = ]       0    suit
      [NEW]     +16  [ = ]       0    strrchr
  -9.6%     -32  [ = ]       0    [ELF Headers]
  -0.4%    -512  [ = ]       0    [Unmapped]
  -1.6% -55.1Ki  +1.9% +1.75Ki    TOTAL
