1550226781.3680763	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3712795	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3735104	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3759668	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3781605	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3805392	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3829355	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.391697	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3942342	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.3970976	8359	71	58	14	-4	262	26112	18585	14	-6
1550226781.4001555	8359	71	58	14	-4	262	26112	18585	14	-6
1550226781.402997	8408	71	58	14	-4	262	26112	18585	14	-6
1550226781.4055083	8408	71	58	14	-4	262	26112	18585	14	-6
1550226781.412592	8408	71	58	14	-4	262	26112	18540	14	-6
1550226781.4155104	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4181287	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4208443	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4236248	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4259276	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.42829	8504	71	58	14	-4	262	26112	18585	14	-6
1550226781.435581	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.438491	8408	71	58	14	-4	262	26112	18585	14	-6
1550226781.441397	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4442358	8408	71	58	14	-4	262	26112	18585	14	-6
1550226781.4469347	8408	71	58	14	-4	262	26112	18540	14	-6
1550226781.4494748	8359	71	58	14	-4	262	26112	18585	14	-6
1550226781.4561067	8359	71	58	14	-4	262	26112	18585	14	-6
1550226781.458463	8359	71	58	14	-4	262	26112	18540	14	-6
1550226781.4613378	8359	71	58	14	-4	262	26112	18540	14	-6
1550226781.464156	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.4669325	8311	71	58	14	-4	262	26112	18540	14	-6
1550226781.4698207	8311	71	58	14	-4	262	26112	18540	14	-6
1550226781.4724338	8311	71	58	14	-4	262	26112	18585	14	-6
1550226781.4789288	8359	71	58	14	-4	262	26112	18585	14	-6
1550226781.4811416	8456	71	58	14	-4	262	26112	18585	14	-6
1550226781.4838703	8601	71	58	14	-4	262	26112	18585	14	-6
1550226781.4867198	8683	71	58	14	-4	262	26112	18585	14	-6
1550226781.4895566	8780	71	58	14	-4	262	26112	18585	14	-6
1550226781.4924364	8876	71	58	14	-4	262	26112	18585	14	-6
1550226781.5007546	8973	71	58	14	-4	262	26112	18585	14	-6
1550226781.5029624	9102	71	58	14	-4	262	26112	18585	14	-6
1550226781.5053945	9150	71	58	14	-4	262	26112	18585	14	-6
1550226781.5079174	9247	71	58	14	-4	262	26112	18585	14	-6
1550226781.510568	9295	71	58	14	-4	262	26112	18585	14	-6
1550226781.5134032	9391	71	58	14	-4	262	26112	18585	14	-6
1550226781.5159252	9439	71	58	14	-4	262	26112	18585	14	-6
1550226781.5238345	9488	71	58	14	-4	262	26112	18585	14	-6
1550226781.5262065	9520	71	58	14	-4	262	26112	18585	14	-6
1550226781.5290747	9568	71	58	14	-4	262	26112	18585	14	-6
1550226781.5318608	9568	71	58	14	-4	262	26112	18585	14	-6
1550226781.5348377	9616	71	58	14	-4	262	26112	18585	14	-6
1550226781.537719	9664	71	58	14	-4	262	26112	18585	14	-6
1550226781.5444837	9664	71	58	14	-4	262	26112	18585	14	-6
1550226781.5469704	9712	71	58	14	-4	262	26112	18585	14	-6
1550226781.5499072	9760	71	58	14	-4	262	26112	18585	14	-6
1550226781.5526955	9760	71	58	14	-4	262	26112	18585	14	-6
1550226781.5555835	9808	71	58	14	-4	262	26112	18585	14	-6
1550226781.5584223	9808	71	58	14	-4	262	26112	18585	14	-6
1550226781.560875	9856	71	58	14	-4	262	26112	18585	14	-6
1550226781.5675268	9904	71	58	14	-4	262	26112	18585	14	-6
1550226781.5698655	9904	71	58	14	-4	262	26112	18585	14	-6
1550226781.5726092	9936	71	58	14	-4	262	26112	18585	14	-6
1550226781.5753407	9984	71	58	14	-4	262	26112	18585	14	-6
1550226781.5782607	9984	71	58	14	-4	262	26112	18585	14	-6
1550226781.5812373	10032	71	58	14	-4	262	26112	18585	14	-6
1550226781.5840364	10032	71	58	14	-4	262	26112	18585	14	-6
1550226781.5920184	10080	71	58	14	-4	262	26112	18585	14	-6
1550226781.5951006	10080	71	58	14	-4	262	26112	18585	14	-6
1550226781.598063	10080	71	58	14	-4	262	26112	18540	14	-6
1550226781.6010895	10128	71	58	14	-4	262	26112	18585	14	-6
1550226781.6039438	10128	71	58	14	-4	262	26112	18540	14	-6
1550226781.6061745	10176	71	58	14	-4	262	26112	18540	14	-6
1550226781.6127696	10176	71	58	14	-4	262	26112	18585	14	-6
1550226781.6154344	10176	71	58	14	-4	262	26112	18585	14	-6
1550226781.618416	10176	71	58	14	-4	262	26112	18585	14	-6
1550226781.6214366	10224	71	58	14	-4	262	26112	18585	14	-6
1550226781.6241071	10224	71	58	14	-4	262	26112	18540	14	-6
1550226781.62655	10224	71	58	14	-4	262	26112	18540	14	-6
1550226781.6337605	10224	71	58	14	-4	262	26373	18540	14	-6
1550226781.6363063	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.639064	10272	71	58	14	-4	262	26373	18540	14	-6
1550226781.6422818	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.6448374	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.647174	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.6496782	10272	71	58	14	-4	262	26112	18585	14	-6
1550226781.6570294	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.659488	10272	71	58	14	-4	262	26373	18585	14	-6
1550226781.6623285	10320	71	58	14	-4	262	26112	18585	14	-6
1550226781.6651833	10320	71	58	14	-4	262	26112	18585	14	-6
1550226781.6680198	10320	71	58	14	-4	262	26112	18585	14	-6
1550226781.6704834	10320	71	58	14	-4	262	26112	18585	14	-6
1550226781.67832	10320	71	58	14	-4	262	26112	18585	14	-6
1550226781.6811364	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.6843114	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.6871462	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.6896644	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.6921005	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.6944625	10320	71	58	14	-4	262	26373	18540	14	-6
1550226781.7025037	10320	71	58	14	-4	262	26373	18585	14	-6
1550226781.705365	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7083166	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7110996	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7133708	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7158506	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.7236679	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.726045	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.728903	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.731621	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.7344272	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.737279	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.744733	10368	71	58	14	-4	262	26373	18585	14	-6
1550226781.7470713	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7494743	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7520187	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7548702	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7576647	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7603605	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.768234	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7705307	10368	71	58	14	-4	262	26112	18585	14	-6
1550226781.7735124	10368	71	58	14	-4	262	26112	18585	14	-6
