cpu,ram,timestamp
6.530000,8.602969,1623148316
6.030000,8.598357,1623148317
6.050000,8.603705,1623148319
6.700000,8.604637,1623148320
6.030000,8.613960,1623148321
6.060000,8.606306,1623148322
6.280000,8.598946,1623148323
6.300000,8.601252,1623148324
6.020000,8.604736,1623148325
6.500000,8.603018,1623148326
4.380000,8.605030,1623148327
7.210000,8.606600,1623148328
7.230000,8.606011,1623148329
6.550000,8.602675,1623148330
2.760000,8.607483,1623148331
0.250000,8.609446,1623148332
0.000000,8.606355,1623148333
0.750000,8.604000,1623148334
0.000000,8.609397,1623148335
0.500000,8.610182,1623148336
0.250000,8.608906,1623148337
0.000000,8.609298,1623148338
0.250000,8.609348,1623148339
0.250000,8.601988,1623148340
0.000000,8.599633,1623148341
0.000000,8.599535,1623148342
0.000000,8.602037,1623148343
0.000000,8.605177,1623148344
0.000000,8.599535,1623148345
0.000000,8.598799,1623148346
0.000000,8.596738,1623148347
0.250000,8.599339,1623148348
0.000000,8.599829,1623148349
0.500000,8.608219,1623148350
0.000000,8.602773,1623148351
0.000000,8.605766,1623148352
0.000000,8.605619,1623148353
0.000000,8.609004,1623148354
0.250000,8.604392,1623148355
0.500000,8.606698,1623148356
0.000000,8.595021,1623148357
0.000000,8.597965,1623148358
0.000000,8.609004,1623148359
0.250000,8.602331,1623148360
0.250000,8.598112,1623148361
0.000000,8.610918,1623148362
0.250000,8.603607,1623148363
0.000000,8.605422,1623148364
0.250000,8.598995,1623148365
0.000000,8.601448,1623148366
0.000000,8.604637,1623148367
0.000000,8.607532,1623148368
0.000000,8.608415,1623148369
0.000000,8.607287,1623148370
0.000000,8.608170,1623148371
0.000000,8.599191,1623148372
0.000000,8.593108,1623148373
0.000000,8.601350,1623148374
0.500000,8.607630,1623148375
0.250000,8.613665,1623148376
0.000000,8.609200,1623148377
0.000000,8.600761,1623148378
0.000000,8.604049,1623148379
0.250000,8.604736,1623148380
0.250000,8.606109,1623148381
0.000000,8.610819,1623148382
0.000000,8.613518,1623148383
0.000000,8.611359,1623148384
0.000000,8.611801,1623148385
0.250000,8.610623,1623148386
0.500000,8.613616,1623148387
0.000000,8.617100,1623148388
0.000000,8.610329,1623148389
0.000000,8.607385,1623148390
0.500000,8.610819,1623148391
0.500000,8.611310,1623148392
0.250000,8.610231,1623148393
0.000000,8.612929,1623148394
0.000000,8.615726,1623148395
0.000000,8.613224,1623148396
0.000000,8.609642,1623148397
0.250000,8.612831,1623148398
0.000000,8.611310,1623148399
0.000000,8.613224,1623148400
69.150000,9.687270,1623148401
72.410000,10.713136,1623148402
38.290000,8.875026,1623148403
0.990000,8.871984,1623148404
0.250000,8.859276,1623148405
0.000000,8.858835,1623148406
0.500000,8.681863,1623148407
0.500000,8.678036,1623148408
0.000000,8.680489,1623148409
0.000000,8.672100,1623148410
0.000000,8.674357,1623148411
0.000000,8.667880,1623148412
2.990000,8.683777,1623148413
0.000000,8.686868,1623148414
0.250000,8.687653,1623148415
0.000000,8.691872,1623148416
0.500000,8.619258,1623148417
0.000000,8.613812,1623148418
0.250000,8.611899,1623148419
0.000000,8.610721,1623148420
0.000000,8.602135,1623148421
0.000000,8.604000,1623148422
0.000000,8.604196,1623148423
0.250000,8.604245,1623148424
0.500000,8.607483,1623148425
1.500000,8.610819,1623148426
0.000000,8.606698,1623148427
0.000000,8.604981,1623148428
0.000000,8.606600,1623148429
0.250000,8.609740,1623148430
0.000000,8.612586,1623148431
0.500000,8.616854,1623148432
0.000000,8.611114,1623148433
2.250000,8.626765,1623148434
0.000000,8.619307,1623148435
0.000000,8.620779,1623148436
0.000000,8.616216,1623148437
0.000000,8.622202,1623148438
0.000000,8.619209,1623148439
0.250000,8.622497,1623148440
0.000000,8.616020,1623148441
0.000000,8.619307,1623148442
0.000000,8.593794,1623148443
0.250000,8.592224,1623148444
0.250000,8.590753,1623148445
0.000000,8.584963,1623148446
0.500000,8.591096,1623148447
0.000000,8.590703,1623148448
0.000000,8.587563,1623148449
0.000000,8.593059,1623148450
0.750000,8.597376,1623148451
3.720000,8.590949,1623148452
0.500000,8.598848,1623148453
0.000000,8.592715,1623148454
0.000000,8.593549,1623148455
0.000000,8.594236,1623148456
0.000000,8.594874,1623148457
0.000000,8.596885,1623148458
0.000000,8.585061,1623148459
0.000000,8.588005,1623148460
0.000000,8.588054,1623148461
0.000000,8.592666,1623148462
0.000000,8.591832,1623148463
0.000000,8.597278,1623148464
0.000000,8.594825,1623148465
0.000000,8.587662,1623148466
0.750000,8.588348,1623148467
0.000000,8.601056,1623148468
0.000000,8.601743,1623148469
0.750000,8.594825,1623148470
0.000000,8.596885,1623148471
0.000000,8.600663,1623148472
0.250000,8.594040,1623148473
0.250000,8.593304,1623148474
0.000000,8.595806,1623148476
0.000000,8.594629,1623148477
0.500000,8.603754,1623148478
0.000000,8.593647,1623148479
0.000000,8.596542,1623148480
0.000000,8.593304,1623148481
0.500000,8.594432,1623148482
0.500000,8.598259,1623148483
0.000000,8.598406,1623148484
0.000000,8.593108,1623148485
0.250000,8.593794,1623148486
0.250000,8.591636,1623148487
0.500000,8.604687,1623148488
0.000000,8.601448,1623148489
0.000000,8.594923,1623148490
0.000000,8.588054,1623148491
0.250000,8.590949,1623148492
0.500000,8.603018,1623148493
0.000000,8.597916,1623148494
0.750000,8.595021,1623148495
0.000000,8.595070,1623148496
0.000000,8.592028,1623148497
0.000000,8.588741,1623148498
0.250000,8.593794,1623148499
0.000000,8.594776,1623148500
0.000000,8.588741,1623148501
0.750000,8.599044,1623148502
0.000000,8.591636,1623148503
0.250000,8.585257,1623148504
0.250000,8.590213,1623148505
0.000000,8.583442,1623148506
0.000000,8.591096,1623148507
0.000000,8.594874,1623148508
0.500000,8.597572,1623148509
0.250000,8.597572,1623148510
0.000000,8.597033,1623148511
0.000000,8.601203,1623148512
0.000000,8.601056,1623148513
0.000000,8.602233,1623148514
0.000000,8.600958,1623148515
0.500000,8.591145,1623148516
0.500000,8.591292,1623148517
0.250000,8.601694,1623148518
0.000000,8.596591,1623148519
0.250000,8.600860,1623148520
0.000000,8.607189,1623148521
0.500000,8.599682,1623148522
0.000000,8.593108,1623148523
0.250000,8.592764,1623148524
0.000000,8.592715,1623148525
0.500000,8.592224,1623148526
0.250000,8.595414,1623148527
0.500000,8.594727,1623148528
0.000000,8.591734,1623148529
0.000000,8.593647,1623148530
0.250000,8.596150,1623148531
0.250000,8.602920,1623148532
0.250000,8.602331,1623148533
0.250000,8.599339,1623148534
0.000000,8.596542,1623148535
0.250000,8.599829,1623148536
0.250000,8.600712,1623148537
0.000000,8.590164,1623148538
0.000000,8.596150,1623148539
0.250000,8.595364,1623148540
0.250000,8.594236,1623148541
0.000000,8.594383,1623148542
0.000000,8.583589,1623148543
0.000000,8.584080,1623148544
0.000000,8.587171,1623148545
0.000000,8.587760,1623148546
0.000000,8.589673,1623148547
0.000000,8.583884,1623148548
0.000000,8.590066,1623148549
0.000000,8.595904,1623148550
0.000000,8.598946,1623148551
0.250000,8.597278,1623148552
0.000000,8.598210,1623148553
0.250000,8.600320,1623148554
0.250000,8.599927,1623148555
0.000000,8.595953,1623148556
0.000000,8.595659,1623148557
0.000000,8.593893,1623148558
0.000000,8.592960,1623148559
0.250000,8.590998,1623148560
0.000000,8.586778,1623148561
0.500000,8.592568,1623148562
0.000000,8.594040,1623148563
0.000000,8.589330,1623148564
0.000000,8.593598,1623148565
0.000000,8.600222,1623148566
0.000000,8.602577,1623148567
0.000000,8.599731,1623148568
0.250000,8.599927,1623148569
0.000000,8.599731,1623148570
0.250000,8.596395,1623148571
0.000000,8.601841,1623148572
0.000000,8.601399,1623148573
0.000000,8.600909,1623148574
0.000000,8.595757,1623148575
0.000000,8.590900,1623148576
0.250000,8.587563,1623148577
0.000000,8.589968,1623148578
0.000000,8.602135,1623148579
0.000000,8.596444,1623148580
0.000000,8.603313,1623148581
0.000000,8.597621,1623148582
0.000000,8.600958,1623148583
0.250000,8.596836,1623148584
0.250000,8.601497,1623148585
0.000000,8.593991,1623148586
0.250000,8.599878,1623148587
0.250000,8.598259,1623148588
0.000000,8.594972,1623148589
0.000000,8.596787,1623148590
0.000000,8.597327,1623148591
0.000000,8.596984,1623148592
0.500000,8.604245,1623148593
0.000000,8.601007,1623148594
0.250000,8.598701,1623148595
0.000000,8.602135,1623148596
0.000000,8.602675,1623148597
0.750000,8.607238,1623148598
0.250000,8.609936,1623148599
0.000000,8.605422,1623148600
0.000000,8.602184,1623148601
0.000000,8.603951,1623148602
0.000000,8.600958,1623148603
0.250000,8.599878,1623148604
0.250000,8.598210,1623148605
0.250000,8.600271,1623148606
0.500000,8.605521,1623148607
0.000000,8.601252,1623148608
0.000000,8.590900,1623148609
0.000000,8.595070,1623148610
0.000000,8.600271,1623148611
0.000000,8.600418,1623148612
0.000000,8.599780,1623148613
0.500000,8.604637,1623148614
0.000000,8.610819,1623148615
0.500000,8.605079,1623148616
0.000000,8.610819,1623148617
0.000000,8.604196,1623148618
0.500000,8.606453,1623148619
0.000000,8.606747,1623148620
0.250000,8.606257,1623148621
0.250000,8.605766,1623148622
0.500000,8.606845,1623148623
0.000000,8.597180,1623148624
0.000000,8.596836,1623148625
0.000000,8.597867,1623148626
0.000000,8.602969,1623148627
0.250000,8.610427,1623148628
0.000000,8.597621,1623148629
0.000000,8.599486,1623148630
0.000000,8.593745,1623148631
0.000000,8.594530,1623148632
0.250000,8.606060,1623148633
0.250000,8.608415,1623148634
0.250000,8.597523,1623148635
0.250000,8.599290,1623148636
0.000000,8.606453,1623148637
0.000000,8.601056,1623148638
0.000000,8.600467,1623148639
0.000000,8.608955,1623148640
0.250000,8.608612,1623148641
0.000000,8.605128,1623148642
0.000000,8.597278,1623148643
0.000000,8.603362,1623148644
0.250000,8.599976,1623148646
0.000000,8.599486,1623148647
0.000000,8.599535,1623148648
0.000000,8.599780,1623148649
0.000000,8.602871,1623148650
0.000000,8.602822,1623148651
0.000000,8.605079,1623148652
0.250000,8.602577,1623148653
0.250000,8.603460,1623148654
0.000000,8.602871,1623148655
0.250000,8.599682,1623148656
0.500000,8.596542,1623148657
0.000000,8.597621,1623148658
0.000000,8.599290,1623148659
0.000000,8.602282,1623148660
0.000000,8.599976,1623148661
0.000000,8.602675,1623148662
0.500000,8.597131,1623148663
0.000000,8.595953,1623148664
0.000000,8.596591,1623148665
0.000000,8.595266,1623148666
0.000000,8.602675,1623148667
0.000000,8.606207,1623148668
0.000000,8.613125,1623148669
0.500000,8.613518,1623148670
0.500000,8.609200,1623148671
0.000000,8.611359,1623148672
0.250000,8.615039,1623148673
0.000000,8.606404,1623148674
0.000000,8.606649,1623148675
0.000000,8.608366,1623148676
0.000000,8.609642,1623148677
0.000000,8.610427,1623148678
0.000000,8.612537,1623148679
0.000000,8.610231,1623148680
0.500000,8.602233,1623148681
0.500000,8.602282,1623148682
0.250000,8.596640,1623148683
0.500000,8.601890,1623148684
0.000000,8.601350,1623148685
0.250000,8.599731,1623148686
0.000000,8.605962,1623148687
0.000000,8.615628,1623148688
0.000000,8.611359,1623148689
0.000000,8.601546,1623148690
0.000000,8.598161,1623148691
0.250000,8.605226,1623148692
0.000000,8.609053,1623148693
0.000000,8.608857,1623148694
0.250000,8.605472,1623148695
0.250000,8.596885,1623148696
0.000000,8.605373,1623148697
0.000000,8.598112,1623148698
0.250000,8.597376,1623148699
0.000000,8.596395,1623148700
0.250000,8.596493,1623148701
0.250000,8.588937,1623148702
0.000000,8.588643,1623148703
0.250000,8.593206,1623148704
0.000000,8.591538,1623148705
0.000000,8.597474,1623148706
0.000000,8.601252,1623148707
0.000000,8.594678,1623148708
0.250000,8.597474,1623148709
0.500000,8.598259,1623148710
0.000000,8.598063,1623148711
0.000000,8.597867,1623148712
0.000000,8.610231,1623148713
0.500000,8.607434,1623148714
0.000000,8.611408,1623148715
0.000000,8.609740,1623148716
0.500000,8.613420,1623148717
0.000000,8.625048,1623148718
0.250000,8.616265,1623148719
0.000000,8.624410,1623148720
0.750000,8.623527,1623148721
0.000000,8.616560,1623148722
0.000000,8.618768,1623148723
0.000000,8.616854,1623148724
0.000000,8.621908,1623148725
0.000000,8.621859,1623148726
0.250000,8.621957,1623148727
0.500000,8.623723,1623148728
0.250000,8.616756,1623148729
0.000000,8.610427,1623148730
0.000000,8.607238,1623148731
0.250000,8.606453,1623148732
0.000000,8.614058,1623148733
0.000000,8.617051,1623148734
0.000000,8.609298,1623148735
0.500000,8.610574,1623148736
0.000000,8.601448,1623148737
0.000000,8.597327,1623148738
0.250000,8.593893,1623148739
0.000000,8.598014,1623148740
0.000000,8.597965,1623148741
0.000000,8.603215,1623148742
0.250000,8.612978,1623148743
0.000000,8.612782,1623148744
0.000000,8.612978,1623148745
0.250000,8.615480,1623148746
0.000000,8.619062,1623148747
0.000000,8.616462,1623148748
0.000000,8.615628,1623148749
0.000000,8.616069,1623148750
0.000000,8.612831,1623148751
0.500000,8.609397,1623148752
0.000000,8.612880,1623148753
0.000000,8.614450,1623148754
0.250000,8.611457,1623148755
0.000000,8.610378,1623148756
0.000000,8.607385,1623148757
0.000000,8.612389,1623148758
0.500000,8.615677,1623148759
0.000000,8.609985,1623148760
0.000000,8.603656,1623148761
0.000000,8.610084,1623148762
0.250000,8.613567,1623148763
0.000000,8.612291,1623148764
0.000000,8.613469,1623148765
0.500000,8.610182,1623148766
0.000000,8.610084,1623148767
0.000000,8.610869,1623148768
0.000000,8.604883,1623148769
0.000000,8.593794,1623148770
0.000000,8.588397,1623148771
0.000000,8.601105,1623148772
0.250000,8.593206,1623148773
0.000000,8.592519,1623148774
0.000000,8.596346,1623148775
0.000000,8.591292,1623148776
0.000000,8.595610,1623148777
0.000000,8.591636,1623148778
0.000000,8.587956,1623148779
0.000000,8.581627,1623148780
0.000000,8.577702,1623148781
0.000000,8.581185,1623148782
0.500000,8.584276,1623148783
0.000000,8.584031,1623148784
0.250000,8.590360,1623148785
0.000000,8.593451,1623148786
0.000000,8.599142,1623148787
0.000000,8.599731,1623148788
0.250000,8.594678,1623148789
0.250000,8.590213,1623148790
0.000000,8.594972,1623148791
0.000000,8.584325,1623148792
0.250000,8.583982,1623148793
0.000000,8.589968,1623148794
0.250000,8.593549,1623148795
0.000000,8.592617,1623148796
0.000000,8.590066,1623148797
0.000000,8.602086,1623148798
0.000000,8.600320,1623148799
0.000000,8.593206,1623148800
0.250000,8.596248,1623148801
0.250000,8.600124,1623148802
0.000000,8.596689,1623148803
0.000000,8.598063,1623148804
0.250000,8.586288,1623148805
0.000000,8.586877,1623148806
0.000000,8.580547,1623148807
0.000000,8.586778,1623148808
0.000000,8.586680,1623148809
0.500000,8.585110,1623148810
0.000000,8.586975,1623148811
0.000000,8.584914,1623148812
0.000000,8.580695,1623148813
0.000000,8.587760,1623148814
0.000000,8.592862,1623148815
0.000000,8.581725,1623148816
0.000000,8.587024,1623148817
0.500000,8.597425,1623148818
0.000000,8.588692,1623148819
0.000000,8.585895,1623148820
0.000000,8.588741,1623148822
0.000000,8.588741,1623148823
0.000000,8.591194,1623148824
0.000000,8.589035,1623148825
0.000000,8.590654,1623148826
0.000000,8.589281,1623148827
0.000000,8.589035,1623148828
0.250000,8.591636,1623148829
0.000000,8.593745,1623148830
0.250000,8.596836,1623148831
0.000000,8.597670,1623148832
0.750000,8.603018,1623148833
0.000000,8.594187,1623148834
0.000000,8.592273,1623148835
0.000000,8.598112,1623148836
0.000000,8.587367,1623148837
0.000000,8.585650,1623148838
0.000000,8.593647,1623148839
0.500000,8.593647,1623148840
0.000000,8.593549,1623148841
0.250000,8.591145,1623148842
0.000000,8.597131,1623148843
0.000000,8.598112,1623148844
0.000000,8.588496,1623148845
0.000000,8.587563,1623148846
0.250000,8.588250,1623148847
0.000000,8.593598,1623148848
0.000000,8.594776,1623148849
0.250000,8.596787,1623148850
0.000000,8.594727,1623148851
0.250000,8.596935,1623148852
0.000000,8.601056,1623148853
0.250000,8.598455,1623148854
0.000000,8.600860,1623148855
0.000000,8.602871,1623148856
0.500000,8.605422,1623148857
0.000000,8.596836,1623148858
0.250000,8.601939,1623148859
0.000000,8.610034,1623148860
0.000000,8.602135,1623148861
0.000000,8.598897,1623148862
0.250000,8.598455,1623148863
0.000000,8.593991,1623148864
0.500000,8.599437,1623148865
0.000000,8.599682,1623148866
0.000000,8.599191,1623148867
0.000000,8.600271,1623148868
0.250000,8.594579,1623148869
0.000000,8.592323,1623148870
0.000000,8.595610,1623148871
0.000000,8.595414,1623148872
0.250000,8.601792,1623148873
0.000000,8.606060,1623148874
0.000000,8.608268,1623148875
0.000000,8.599142,1623148876
0.000000,8.595364,1623148877
0.000000,8.601694,1623148878
0.000000,8.601596,1623148879
0.000000,8.602577,1623148880
0.000000,8.595315,1623148881
0.250000,8.595168,1623148882
0.000000,8.595512,1623148883
0.250000,8.601890,1623148884
0.000000,8.599780,1623148885
0.000000,8.598308,1623148886
0.000000,8.598406,1623148887
0.000000,8.598505,1623148888
0.000000,8.602184,1623148889
0.000000,8.599191,1623148890
0.000000,8.598603,1623148891
0.000000,8.604687,1623148892
0.000000,8.606845,1623148893
0.000000,8.602282,1623148894
0.000000,8.605864,1623148895
0.500000,8.603215,1623148896
0.000000,8.593255,1623148897
0.250000,8.594923,1623148898
0.500000,8.601596,1623148899
0.000000,8.606060,1623148900
0.000000,8.608366,1623148901
0.000000,8.611654,1623148902
0.500000,8.606943,1623148903
0.000000,8.593059,1623148904
0.000000,8.594923,1623148905
0.000000,8.600909,1623148906
0.250000,8.602184,1623148907
0.000000,8.606894,1623148908
0.250000,8.604785,1623148909
0.000000,8.609544,1623148910
0.000000,8.608219,1623148911
0.000000,8.604392,1623148912
0.250000,8.601988,1623148913
0.000000,8.595512,1623148914
0.000000,8.595512,1623148915
0.000000,8.598995,1623148916
0.000000,8.595070,1623148917
0.000000,8.596297,1623148918
0.250000,8.593794,1623148919
0.000000,8.599486,1623148920
0.000000,8.596395,1623148921
0.000000,8.602184,1623148922
0.500000,8.601448,1623148923
0.000000,8.608955,1623148924
0.000000,8.602381,1623148925
0.000000,8.591145,1623148926
0.000000,8.596984,1623148927
0.000000,8.585748,1623148928
0.500000,8.589035,1623148929
0.000000,8.585552,1623148930
0.250000,8.591734,1623148931
0.000000,8.594432,1623148932
0.000000,8.594825,1623148933
0.250000,8.592617,1623148934
0.000000,8.591636,1623148935
0.000000,8.591439,1623148936
0.000000,8.589133,1623148937
0.000000,8.588250,1623148938
0.000000,8.589133,1623148939
0.250000,8.582706,1623148940
0.000000,8.585257,1623148941
0.000000,8.576132,1623148942
0.000000,8.579174,1623148943
0.250000,8.581774,1623148944
0.000000,8.588937,1623148945
0.000000,8.581872,1623148946
0.000000,8.579910,1623148947
0.000000,8.591636,1623148948
0.000000,8.591194,1623148949
1.000000,8.463433,1623148950
0.250000,8.458183,1623148951
0.000000,8.460342,1623148952
0.000000,8.454553,1623148953
0.000000,8.459459,1623148954
0.000000,8.456859,1623148955
0.000000,8.452492,1623148956
0.000000,8.456417,1623148957
0.000000,8.457153,1623148958
0.000000,8.444102,1623148959
0.000000,8.444298,1623148960
0.000000,8.444887,1623148961
0.250000,8.447782,1623148962
0.250000,8.450480,1623148963
0.250000,8.460587,1623148964
0.000000,8.463531,1623148965
0.250000,8.461127,1623148966
0.000000,8.447733,1623148967
0.000000,8.457889,1623148968
0.250000,8.451903,1623148969
0.000000,8.454160,1623148970
0.000000,8.456859,1623148971
0.250000,8.459950,1623148972
0.250000,8.458085,1623148973
0.500000,8.456270,1623148974
0.000000,8.458723,1623148975
0.000000,8.457742,1623148976
0.000000,8.454258,1623148977
2.770000,8.454111,1623148978
3.050000,8.452737,1623148979
3.530000,8.449303,1623148980
4.020000,8.452198,1623148981
4.770000,8.451216,1623148982
4.280000,8.452786,1623148983
5.470000,8.449205,1623148984
4.510000,8.455583,1623148985
5.750000,8.452492,1623148986
4.800000,8.452884,1623148987
6.000000,8.454896,1623148988
4.330000,8.450873,1623148989
6.220000,8.454798,1623148990
5.490000,8.452983,1623148991
5.510000,8.456957,1623148992
5.500000,8.461618,1623148993
5.500000,8.455338,1623148994
5.260000,8.452247,1623148995
6.230000,8.457055,1623148996
5.990000,8.456319,1623148997
5.050000,8.461569,1623148999
5.540000,8.454847,1623149000
5.530000,8.454454,1623149001
6.700000,8.451413,1623149002
6.470000,8.449057,1623149003
6.250000,8.451167,1623149004
6.250000,8.455239,1623149005
6.250000,8.451167,1623149006
2.490000,8.453228,1623149007
0.250000,8.453326,1623149008
0.000000,8.456221,1623149009
0.000000,8.446702,1623149010
0.000000,8.451658,1623149011
0.000000,8.448910,1623149012
0.000000,8.448910,1623149013
0.000000,8.443857,1623149014
0.500000,8.452933,1623149015
0.250000,8.455730,1623149016
0.000000,8.456711,1623149017
0.000000,8.446604,1623149018
0.000000,8.446752,1623149019
0.500000,8.446065,1623149020
0.000000,8.442581,1623149021
0.000000,8.451756,1623149022
0.250000,8.459115,1623149023
0.000000,8.454749,1623149024
0.000000,8.449892,1623149025
61.620000,10.783248,1623149026
75.510000,10.453787,1623149027
50.790000,8.829053,1623149028
0.000000,8.825619,1623149029
0.000000,8.821743,1623149030
1.000000,8.621319,1623149031
0.000000,8.608857,1623149032
0.250000,8.593402,1623149033
0.000000,8.601448,1623149034
0.000000,8.605913,1623149035
0.500000,8.602037,1623149036
0.000000,8.600565,1623149037
3.470000,8.613273,1623149038
0.000000,8.621859,1623149039
0.000000,8.628139,1623149040
1.000000,8.552876,1623149041
0.000000,8.550079,1623149042
0.000000,8.550864,1623149043
0.250000,8.552287,1623149044
0.000000,8.550373,1623149045
0.000000,8.550766,1623149046
0.000000,8.552876,1623149047
0.000000,8.550864,1623149048
0.000000,8.547675,1623149049
0.000000,8.544388,1623149050
0.000000,8.541591,1623149051
0.000000,8.546105,1623149052
0.000000,8.547675,1623149053
0.250000,8.536636,1623149054
0.000000,8.530944,1623149055
0.000000,8.534133,1623149056
0.000000,8.546105,1623149057
0.000000,8.539825,1623149058
2.760000,8.538108,1623149059
0.000000,8.532661,1623149060
2.000000,8.524713,1623149061
2.260000,8.533054,1623149062
0.000000,8.533152,1623149063
0.500000,8.530159,1623149064
0.000000,8.529963,1623149065
0.250000,8.532661,1623149066
0.000000,8.527510,1623149067
5.640000,8.531337,1623149068
4.510000,8.533250,1623149069
4.770000,8.526970,1623149070
4.290000,8.526185,1623149071
4.790000,8.530944,1623149072
5.530000,8.533348,1623149073
6.030000,8.536145,1623149074
